filename,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,B2_mean,B2_std,B2_skew,B2_kurtosis,B2_entropy,B2_rms,B2_max,B2_p2p,B2_crest,B2_clearence,B2_shape,B2_impulse,B3_mean,B3_std,B3_skew,B3_kurtosis,B3_entropy,B3_rms,B3_max,B3_p2p,B3_crest,B3_clearence,B3_shape,B3_impulse,B4_mean,B4_std,B4_skew,B4_kurtosis,B4_entropy,B4_rms,B4_max,B4_p2p,B4_crest,B4_clearence,B4_shape,B4_impulse
2003-10-22 12:06:24,0.10414384765625,0.0811240654056972,-0.029994961741914787,1.0697168532225767,4.803023621505801,0.12461381908219489,0.72,1.108,5.7778503644534815,0.09092721119295545,1.1965547834713253,6.913514491768353,0.10715097656250001,0.09065012686878848,-0.09208000771808558,0.20983013457084443,4.985818771001634,0.1304552822390205,0.674,1.033,5.166521343038418,0.09222141191481664,1.2174903712886587,6.290189988206622,0.10614848632812499,0.09146302713191255,0.03437409253210587,0.40583054697351484,5.02762899600102,0.12888705027471,0.496,0.896,3.848330758930591,0.09162822031083344,1.2142146792022623,4.672699697919106,0.09480419921875001,0.06008602164049352,0.046612370389660485,0.790735900517876,4.606995309353094,0.10902048975995292,0.413,0.6619999999999999,3.7882787071436317,0.08556725774632708,1.1499542283818085,4.35634711756859
2003-10-22 12:09:13,0.103651953125,0.07951735968709735,-0.07008005894901598,1.1621282658413783,4.844822680812596,0.12381119580648291,0.654,1.042,5.282236357867046,0.09078473240912363,1.1944897522304445,6.3095771983312545,0.10818994140625,0.09026017306712077,-0.10144796352280161,0.22973297550194038,5.014886141823494,0.13148990760047422,0.645,0.9359999999999999,4.905319440635715,0.09324784668263307,1.2153616675577403,5.961737215274424,0.10665976562499999,0.09173435687466838,0.0010972169837990815,0.44611950007317747,4.985773574256119,0.12956208695061994,0.566,1.059,4.368561925185103,0.0920413899742554,1.214723154428645,5.306593322077722,0.09507021484375,0.059421329319060454,0.08517017926936786,1.235297149690461,4.590614116630126,0.1088995061577703,0.42,0.796,3.8567668010497376,0.0860977071267697,1.1454639745660515,4.417787428904829
2003-10-22 12:14:13,0.10503623046874999,0.08021885052596571,-0.04164900086326216,0.9868193618567296,4.889290096303736,0.125246370877438,0.623,0.94,4.974196023688761,0.0920560885537033,1.192411135838513,5.931286730490131,0.10854829101562499,0.09023656258500304,-0.09207886665202693,0.2090448229369435,5.0142070368541125,0.13190562607202594,0.613,0.952,4.647261972474749,0.09354061320465204,1.2151792058434046,5.64725611305812,0.108740869140625,0.09181509581572686,0.05307557548626336,0.39009985182696827,5.033101982699828,0.1313388774598819,0.601,0.987,4.575948962131021,0.0942381236265382,1.2078152262148363,5.526900830843825,0.0961572265625,0.05996933873212538,0.009610136969093502,0.9252271356923152,4.6029295291974925,0.11031920615239103,0.396,0.657,3.589583480622401,0.08697040207568646,1.147279409943111,4.118255217590007
2003-10-22 12:19:13,0.104897509765625,0.08082651977434202,0.00516197199283391,1.0348390929763482,4.852677517117944,0.1251974606387471,0.598,1.055,4.776454705623049,0.09183076805910491,1.1935217615602007,5.700802634267731,0.10815019531249999,0.09027441903474587,-0.1058068906370628,0.18936297123550005,5.014886498673735,0.13161419968450877,0.598,0.8839999999999999,4.543582694218864,0.09294938821357393,1.2169575774154595,5.529347388343396,0.10807324218749999,0.09238734810736794,-0.023655269844474816,0.2623186056250799,5.040680494433026,0.13108278894879277,0.552,0.8740000000000001,4.21107915407291,0.09350853531380096,1.2129069721196366,5.107647266122694,0.09681328125000001,0.059916802372514705,-0.03726128476020653,0.6531193541958311,4.604411414080629,0.11103715286518405,0.393,0.591,3.5393558809740164,0.08762268477427713,1.1469206645155832,4.059360398963856
2003-10-22 12:24:13,0.10477573242187499,0.08203625590914539,-0.06020003838298232,1.1107277714105175,4.889979816295536,0.12561814016563005,0.623,1.0110000000000001,4.959474795428128,0.09147651947469657,1.1989239994986054,5.946033357147218,0.10794282226562499,0.08886357449194482,-0.09198747692402373,0.2612139758183294,4.9438348624426895,0.13077881512817022,0.725,1.0739999999999998,5.543711336499427,0.09330159325286928,1.2115563812696186,6.716518845652606,0.108452978515625,0.09193386840986251,0.027082458212925868,0.3265643109925018,5.032231331316988,0.13130738905302275,0.527,0.998,4.0134831999987,0.09384171570851813,1.2107310546026642,4.859248747364502,0.09635932617187501,0.0592566231495547,0.03651714909388348,0.6360237344290605,4.594098522457136,0.1101903056842882,0.376,0.591,3.4122784002187685,0.08731815716805641,1.1435354527878603,3.902061325432405
2003-10-22 12:29:13,0.105227880859375,0.08173065267530599,-0.05418666621355988,1.0954384831313382,4.905022961463075,0.12598810610870922,0.564,0.996,4.476613050388668,0.09198971254532133,1.1972882574446015,5.35979623835361,0.10767792968749998,0.08986976792243886,-0.04899435306418735,0.22743809075400634,4.989099289963832,0.13043177844423118,0.701,1.023,5.3744571174403415,0.09306839974493533,1.2113139509903916,6.510154885355091,0.108510791015625,0.09353715654274752,-0.014677627650155003,0.3244131668476826,5.0519972013529335,0.13171370523405823,0.522,0.876,3.963141110276977,0.09383831354563034,1.213830477146666,4.81058146488707,0.10697041015625001,0.05860690872849895,0.006678260882489238,0.6876835273025743,4.582680701354173,0.12004629722137414,0.4,0.559,3.332047795379901,0.0985582699374352,1.1222383558782694,3.739351839594952
2003-10-22 12:34:13,0.10503481445312499,0.08131522807098006,-0.020954521460797272,0.8882823225693053,4.806604118526204,0.1254834547345162,0.667,1.106,5.3154417959815,0.091847976757335,1.1946844042887994,6.350275415563944,0.10828339843749998,0.09066687130761124,-0.08326078426277757,0.12557599781860862,5.021616184965373,0.13157663299979408,0.598,0.859,4.544879940809367,0.0933855247736925,1.215113626820077,5.522545548338688,0.10836059570312502,0.0921554884587912,0.017207322390504157,0.24718654578119104,5.0368219130623055,0.13103284248823602,0.508,0.8180000000000001,3.876890635609982,0.09388170750828001,1.2092296248280698,4.688051008798116,0.05172290039062499,0.06349524001541457,-0.013040463821045404,0.6146129681514925,4.661240194860397,0.06614774353376973,0.332,0.64,5.019067654673775,0.043130393083478234,1.278886973356183,6.41882024195566
2003-10-22 12:39:13,0.10477006835937501,0.08023122117767087,-0.014221380690042477,0.900486151205961,4.889623693779724,0.12507391310834717,0.603,0.984,4.821149230996252,0.09154881000074688,1.193794325678278,5.7554605952115185,0.107296826171875,0.08876220961766712,-0.06986921318137487,0.13940662371848012,4.998789801440498,0.13001018946695822,0.613,0.877,4.71501505007646,0.09261639915615592,1.211687186894974,5.713123322194609,0.107924462890625,0.09165110775634444,0.04980930740448313,0.6916871661559063,4.900019997741563,0.13077409347952149,0.623,1.167,4.763940497875127,0.09346033873622465,1.2117187334261112,5.7725559462026075,0.102547802734375,0.05840775190280774,0.023817764443336838,0.8688157655464264,4.575305506739287,0.11574464017186985,0.398,0.591,3.4386041496954647,0.09406378599020951,1.1286896167992797,3.881116800044187
2003-10-22 12:44:13,0.105179345703125,0.0808146144908093,-0.020719898571069376,0.9386431255009366,4.834730729332855,0.12539559920040305,0.696,1.109,5.5504340219123325,0.09221191171917383,1.1922074468340926,6.617268774085186,0.1084056640625,0.08871230333279152,-0.06398514828950144,0.12450796263310115,4.999794461357618,0.13122485659463015,0.61,0.8979999999999999,4.648509557029775,0.09358225408881936,1.2104981573561877,5.627012253237171,0.10857607421875,0.09107519166904753,0.03539422507644955,0.3427256314683822,5.026004221833416,0.1309602392993528,0.574,0.9209999999999999,4.383009706388316,0.09423354094171639,1.2061611201331985,5.286615897012013,0.06754951171874998,0.06029709579594105,-0.08104198042522469,0.807893605468013,4.609115498847284,0.08290687605775682,0.388,0.627,4.679949582585901,0.05794660680044311,1.227349746108439,5.7439349319871
2003-10-22 12:49:13,0.10438359374999999,0.08124838420491766,0.012966394325840649,0.9229430061434205,4.836575907979511,0.12482766323140276,0.625,1.104,5.006902987852851,0.09122347669488276,1.1958551985704438,5.987530966761719,0.106928271484375,0.0885305470451834,-0.08520793570404737,-0.009855588270779592,4.995567980684737,0.12981735535726002,0.491,0.784,3.7822369639926645,0.09209777534686134,1.2140601690753947,4.591863247988142,0.10818784179687499,0.09197906941614695,0.03539391641729058,0.44012516054839956,5.033701450395053,0.1310096320185681,0.535,0.97,4.083669206277704,0.0935770700005283,1.210945979165954,4.945102805585808,0.08475034179687499,0.05982663153286352,-0.02647353104049232,0.9575342277714762,4.599970334719374,0.09949581664219294,0.396,0.6819999999999999,3.980066834609701,0.0753114887960373,1.1739872020889202,4.672547527290347
