filename,b1_ch1_mean,b2_ch2_mean,b3_ch3_mean,b4_ch4_mean,b1_ch1_std,b2_ch2_std,b3_ch3_std,b4_ch4_std,b1_ch1_skew,b2_ch2_skew,b3_ch3_skew,b4_ch4_skew,b1_ch1_kurtosis,b2_ch2_kurtosis,b3_ch3_kurtosis,b4_ch4_kurtosis,b1_ch1_entropy,b2_ch2_entropy,b3_ch3_entropy,b4_ch4_entropy,b1_ch1_rms,b2_ch2_rms,b3_ch3_rms,b4_ch4_rms,b1_ch1_max,b2_ch2_max,b3_ch3_max,b4_ch4_max,b1_ch1_p2p,b2_ch2_p2p,b3_ch3_p2p,b4_ch4_p2p,b1_ch1_crest,b2_ch2_crest,b3_ch3_crest,b4_ch4_crest,b1_ch1_clearence,b2_ch2_clearence,b3_ch3_clearence,b4_ch4_clearence,b1_ch1_shape,b2_ch2_shape,b3_ch3_shape,b4_ch4_shape,b1_ch1_impulse,b2_ch2_impulse,b3_ch3_impulse,b4_ch4_impulse
2004-02-12 10:32:39,0.058332421875000005,0.071831591796875,0.083244287109375,0.04306494140625,0.07347672493030444,0.0900556732932394,0.10843615678854819,0.05316768826428538,0.083999587851269,0.12692415683030908,0.20485472072282515,-0.02208162617450775,0.6292092021170044,0.5072173154173503,3.214152274173135,0.06626818324395556,4.811388831091675,5.012800484975983,4.666317189791171,4.494222367249752,0.07417899856512623,0.09094388696428075,0.10940413919878957,0.05410346803954669,0.454,0.513,1.023,0.264,0.8400000000000001,0.9770000000000001,1.934,0.457,6.120330670161392,5.640840930864178,9.350651698298067,4.879539326518411,0.04903652921865084,0.06051728258725016,0.06915613360080075,0.03625701745142404,1.2716598450872434,1.2660708845413229,1.3142540226819774,1.2563228062744947,7.782978751900141,7.141704466896108,12.2891316091863,6.130276540018368
2004-02-12 10:42:39,0.058996630859374996,0.07400830078125,0.08443881835937501,0.044539941406250005,0.07533996066647757,0.0933860594464218,0.10979243798283318,0.05597448537054428,0.05214572667612897,0.0700935832803857,-0.023855323390787594,0.001582530527778047,0.6487424093070309,0.2533685771562073,1.3958836610410428,0.10785861691652476,4.835317987081385,5.053766841485006,4.9634505140961975,4.545819924214972,0.07538245681139528,0.09341888819652586,0.10981733168262023,0.05610085870694182,0.388,0.481,0.752,0.249,0.757,0.938,1.433,0.478,5.147086157867801,5.1488516860542966,6.847735129581664,4.43843473592302,0.04952445957699771,0.06238907510547778,0.0701652725577668,0.03746423041681945,1.277741723778731,1.2622758151500963,1.3005550505838823,1.2595629211822346,6.5766467397916495,6.4992709591011355,8.90585650783811,5.590487821455899
2004-02-12 10:52:39,0.06023896484375,0.074223486328125,0.08392221679687499,0.04444199218750001,0.07619115295752919,0.09370484802699046,0.10985214603217683,0.05603830211162074,0.032810401269489885,0.09658963755889907,0.05656480933401431,0.07045422079153565,0.5138937170258222,0.31115814407418574,2.6408855204707855,0.25759225164595856,4.848369994893536,5.055147366903763,4.787423590498013,4.5447649059209985,0.07622977446919937,0.0937178978891739,0.10986104971344769,0.0561452192491155,0.503,0.503,0.933,0.354,0.903,0.994,1.719,0.688,6.5984715749518195,5.367171173587597,8.492545833428304,6.305078237014397,0.0507673749254334,0.06257552356911789,0.0698803657264055,0.03732994277286788,1.2654562485747707,1.2626447843593411,1.309081836807945,1.2633371387187096,8.350077085565788,6.776830689094182,11.117437498799985,7.965439499347374
2004-02-12 11:02:39,0.061453271484375,0.07384311523437499,0.08446240234374999,0.045081103515625005,0.0786926721311614,0.09291856224234024,0.11062445389247005,0.056685515402253514,0.04148900052311136,0.10584179266902946,0.033552542400068934,-0.03632975794465487,1.1585285019885925,0.23569123274196802,2.683727234246085,0.806679963082845,4.761537125231674,5.0122020886109455,4.680278355342327,4.553723190211782,0.07872367646602974,0.09294709910708282,0.11066653439923697,0.05680743024340544,0.608,0.569,1.016,0.525,1.184,1.043,1.951,1.038,7.723216537814513,6.121761792097077,9.1807338642657,9.241748795016921,0.05155077558954323,0.062315861832525875,0.07030878287789633,0.03798949034439571,1.2810331258938081,1.2587104269920435,1.310246113398952,1.2601162308219922,9.893696223391279,7.705525399274089,12.029020863804279,11.64567765778041
2004-02-12 11:12:39,0.06136098632812501,0.075606396484375,0.08283671875,0.045118310546875005,0.07843937915810034,0.09533754944326495,0.10750198222142782,0.05677804201556887,0.028226011745099387,0.09797280920516765,-0.0028923703194309682,0.019008908978286707,0.6036172404933771,0.22665708176227817,1.5790730960190702,0.13928075300558662,4.8750560764108934,5.073301029301563,4.905337342787067,4.5600947512318495,0.07847429073677968,0.09534796855424806,0.1075055998723148,0.05684094146786386,0.391,0.486,0.771,0.244,0.782,0.938,1.516,0.45599999999999996,4.982523528775831,5.097119606942555,7.171719435226839,4.292680481690301,0.05129347754958996,0.0638498596532365,0.06908599456169912,0.03794886721639536,1.2788955235683805,1.2611098132940761,1.2978012829885877,1.2598198110456684,6.372127037025542,6.4280275558489,9.307466684271581,5.408003913322503
2004-02-12 11:22:39,0.061668505859375,0.07328051757812501,0.084885693359375,0.044170654296875,0.0782997316393252,0.09239555730055078,0.11051672154666985,0.05549558444375133,0.026854939255925688,0.06080908807076736,0.07741970750187097,0.012742507780875252,0.45649801800150813,0.18597595285346946,1.8631759534616679,0.14973684717131386,4.876275706472954,5.042931681707021,4.841347556869465,4.537774860633384,0.07831464139380723,0.09240471945595839,0.11051722747318345,0.055565926760892545,0.439,0.574,0.862,0.247,0.8049999999999999,0.96,1.643,0.489,5.605592928562068,6.211803935767348,7.799688968936184,4.4451701680937195,0.05184352125242893,0.0616932977332459,0.07074974703565913,0.037269548637033426,1.269929282418339,1.2609725273493722,1.3019535224303806,1.2579828767631305,7.118706605298142,7.8329141082833305,10.15483252696785,5.591947955760185
2004-02-12 11:32:39,0.061943945312500005,0.07459233398437501,0.08262333984375,0.04465830078125001,0.07861795127246433,0.09390546430095711,0.10737448765143727,0.056205430155890815,0.058598871147554674,0.09922112176307522,0.14562742561624606,-0.019776197834299142,0.4790248714887766,0.2504624938867792,1.8227709151486193,0.10811310227420412,4.8791185814351685,5.0177331640327,4.837023433494334,4.550254580554045,0.07863244325857172,0.09391848531980074,0.10738791213109136,0.05627907668624504,0.408,0.583,0.896,0.239,0.796,1.04,1.6139999999999999,0.45599999999999996,5.18869798638139,6.20751067284394,8.34358339052377,4.246693692798502,0.05204328095743351,0.06288441486084353,0.06888627724717923,0.037561179132512564,1.2694129000321206,1.2590903153596724,1.2997285311169209,1.2602153620200898,6.586600158283225,7.815816570669608,10.844393384417,5.351748629458496
2004-02-12 11:42:39,0.061231347656250004,0.07417060546875001,0.08202099609374999,0.043840087890625004,0.0777483678524741,0.09322648710576299,0.10622157257500618,0.055457110496698235,0.08258786699415814,0.08691918923673132,0.0014657348334241951,-0.0171501159133048,0.47239073136216936,0.10406880934711893,1.4455422118991876,0.2101352581613054,4.868513274316144,5.0518023592427,4.880503766246524,4.53618625409153,0.07777288022464836,0.09324051612714428,0.10623263552958902,0.05550468422307369,0.415,0.41,0.776,0.229,0.749,0.82,1.5470000000000002,0.456,5.336050289011607,4.397230056523039,7.3047232249439995,4.125777908755367,0.051476556721902794,0.06262329882158643,0.06843070158875522,0.03677101440643932,1.2701481055302222,1.257108736511918,1.2951883126140669,1.2660714632130814,6.777574165602088,5.527796320507907,9.460992147828003,5.223529673830115
2004-02-12 11:52:39,0.062281347656250007,0.075808203125,0.08437338867187501,0.04427329101562501,0.07900812436643913,0.09585823771284374,0.11058130918898233,0.05579871845211876,-0.008060884119540326,0.03530660050412785,0.034163821427418375,0.008343263058272581,0.4049061226193671,0.45182966369908995,2.3854293517720917,0.16016936716706232,4.8860811972098315,5.011312521359812,4.786532587550631,4.542963851347794,0.07902942984262255,0.09585924383650357,0.11058641872246056,0.05585509861253156,0.386,0.613,0.967,0.33,0.747,1.07,1.736,0.557,4.884256419015951,6.394792776015694,8.744292573818544,5.908144613425886,0.052338795786859585,0.06383483152668046,0.07016976347768827,0.03725716149979114,1.2689100800902766,1.2644969790200864,1.310678881851327,1.2615980725900653,6.197682203834979,8.086196146731316,11.460959613233353,7.453703856881473
2004-02-12 12:02:39,0.059892822265625,0.07511679687499999,0.084503955078125,0.04397231445312501,0.07569037424877789,0.09472862609017531,0.10975704862407411,0.05539158215743882,0.04632445991869034,0.08951999524187923,0.006299762749435789,0.02968770089512755,0.32557575032762953,0.19637325275036321,1.4621556350451828,0.20645000137348601,4.843981496279589,5.067201318418678,4.968049178453672,4.534462929474726,0.07571755989830314,0.09474187125009063,0.10977074854590418,0.0554596132439803,0.378,0.466,0.781,0.291,0.722,0.883,1.445,0.5449999999999999,4.9922369461944465,4.918627781478976,7.114828042494396,5.247061473721794,0.050492160626667205,0.0633309598313219,0.07040007368171836,0.036960206867603596,1.2642175979367836,1.2612607990693245,1.2990013123577435,1.2612393487520628,6.311273800449207,6.203672405992752,9.242170964399897,6.617800395978914
2004-02-12 12:12:39,0.062369384765625,0.0755072265625,0.082236474609375,0.044169970703125006,0.07922280219169126,0.0951287384281888,0.10600711451678711,0.05543965729210676,0.033522202051255556,0.08225057259715265,0.06132427648619717,0.03617513923922105,0.45561611311583317,0.17039232606799137,1.1020056241504284,0.1747445771044256,4.887410233209693,5.071662713755981,5.166180737852022,4.5351247780249615,0.07924111648011797,0.09514610526793123,0.10602371468766728,0.05552349455199686,0.415,0.4,0.61,0.291,0.815,0.793,1.218,0.54,5.237180121056545,4.204060679873347,5.753429803860244,5.241024585141758,0.052405024855692386,0.06366844484905214,0.06889336171055047,0.037256865707086494,1.2705130374124174,1.260092703698704,1.2892541319564363,1.2570416884625326,6.653905623079482,5.297506188615018,7.417633147548128,6.58818639378024
2004-02-12 12:22:39,0.06083764648437501,0.07464858398437499,0.080554345703125,0.04360444335937501,0.0776252288575224,0.0933104655032264,0.10458900618373367,0.054705062501210995,0.019566731271746428,0.07006354847302722,0.10484135081084284,0.0015079322051130028,0.6419647483524056,0.059455088479436924,1.636791083013878,0.1103749410720396,4.865055490031912,5.0535288649705,4.82299057886492,4.523070392989687,0.077638908086269,0.09332906725625129,0.10460412281437871,0.05477416302917713,0.474,0.415,0.867,0.276,0.913,0.8180000000000001,1.595,0.505,6.105186325821477,4.446631817936687,8.288392241847886,5.038872065520749,0.051033919481304146,0.06337716267505972,0.06720544175076493,0.036777052262180046,1.2761655417786268,1.2502456480056794,1.2985534411748159,1.2561601251905585,7.791228415151429,5.559382078658925,10.762920267458219,6.329630164643753
2004-02-12 12:32:39,0.061091308593750004,0.074829541015625,0.080785498046875,0.043522705078125,0.07736764628312447,0.0943659188553185,0.10440831564296385,0.054600927308997155,0.02577194273286153,0.09282816643799541,-0.014969823191563503,-0.033692588107174855,0.36510812429231887,0.2908261586595482,1.1550974547633759,0.04522298561168947,4.865147765080299,5.020137261223917,5.085761790823863,4.520375886368644,0.07740458087623109,0.09438051851622041,0.10442234914975398,0.054689831646722725,0.4,0.615,0.615,0.234,0.778,1.045,1.213,0.456,5.167652811654581,6.5161752623165015,5.889543809419738,4.278674718027266,0.051406868042166924,0.06308549508181888,0.06754252832532696,0.03664133604508812,1.2670309845703653,1.2612735189236697,1.292587799473167,1.2565816290267868,6.547576229868521,8.2186793030253,7.612752472518672,5.37650404725443
2004-02-12 12:42:39,0.06260361328125001,0.07549184570312499,0.08062187499999998,0.044678173828125,0.0798599433057386,0.09483412465582478,0.10488200147781829,0.05618083274652479,0.03675248339817481,0.09946276250324844,0.054919342062947116,0.0034773046693903635,0.5986922642359724,0.10663964966735939,1.5421350257048072,0.10270170749730578,4.8938099647664,5.068506439660702,4.981012751522509,4.549292811798817,0.07986468720103242,0.09484019788447104,0.10489408069125015,0.0562540167836651,0.432,0.417,0.684,0.266,0.852,0.776,1.326,0.513,5.409149088790465,4.39686977992144,6.520863670213343,4.72855122546983,0.052507603871470104,0.06374525257561449,0.06711275200832612,0.03760240558705572,1.2757200905039798,1.2562972464262472,1.301062282305518,1.2590939146275733,6.900560165101291,5.523775397410084,8.484049769370909,5.953690072993818
2004-02-12 12:52:39,0.06234145507812501,0.07560327148437501,0.08039472656249999,0.044246240234375,0.07918339511431212,0.09476954933333251,0.10365320129847573,0.055550469125901246,0.024889549212417865,0.1075967820179182,0.004042045316566475,0.010892719115551928,0.5515379564037981,0.1405758147035403,1.2158272297343728,0.08021258146545085,4.886189965511754,5.067765181165875,4.9353724228815015,4.538458743424021,0.07921698007145074,0.09478245161824854,0.10366273438415563,0.05563200491356684,0.422,0.461,0.691,0.227,0.8049999999999999,0.847,1.37,0.447,5.327140716792938,4.863769528316815,6.665847704144838,4.080385029313263,0.05244045952883949,0.06407267952130158,0.06724895629647339,0.03729386221841401,1.270695077171004,1.253681881184696,1.2894220655575805,1.2573272806656737,6.769171484226,6.097619731909026,8.595091115370693,5.13037941297537
