filename,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,B2_mean,B2_std,B2_skew,B2_kurtosis,B2_entropy,B2_rms,B2_max,B2_p2p,B2_crest,B2_clearence,B2_shape,B2_impulse,B3_mean,B3_std,B3_skew,B3_kurtosis,B3_entropy,B3_rms,B3_max,B3_p2p,B3_crest,B3_clearence,B3_shape,B3_impulse,B4_mean,B4_std,B4_skew,B4_kurtosis,B4_entropy,B4_rms,B4_max,B4_p2p,B4_crest,B4_clearence,B4_shape,B4_impulse
2004-02-12 10:32:39,0.058332421875000005,0.07347672493030444,0.083999587851269,0.6292092021170044,4.811388831091675,0.07417899856512623,0.454,0.8400000000000001,6.120330670161392,0.04903652921865084,1.2716598450872434,7.782978751900141,0.071831591796875,0.0900556732932394,0.12692415683030908,0.5072173154173503,5.012800484975983,0.09094388696428075,0.513,0.9770000000000001,5.640840930864178,0.06051728258725016,1.2660708845413229,7.141704466896108,0.083244287109375,0.10843615678854819,0.20485472072282515,3.214152274173135,4.666317189791171,0.10940413919878957,1.023,1.934,9.350651698298067,0.06915613360080075,1.3142540226819774,12.2891316091863,0.04306494140625,0.05316768826428538,-0.02208162617450775,0.06626818324395556,4.494222367249752,0.05410346803954669,0.264,0.457,4.879539326518411,0.03625701745142404,1.2563228062744947,6.130276540018368
2004-02-12 10:42:39,0.058996630859374996,0.07533996066647757,0.05214572667612897,0.6487424093070309,4.835317987081385,0.07538245681139528,0.388,0.757,5.147086157867801,0.04952445957699771,1.277741723778731,6.5766467397916495,0.07400830078125,0.0933860594464218,0.0700935832803857,0.2533685771562073,5.053766841485006,0.09341888819652586,0.481,0.938,5.1488516860542966,0.06238907510547778,1.2622758151500963,6.4992709591011355,0.08443881835937501,0.10979243798283318,-0.023855323390787594,1.3958836610410428,4.9634505140961975,0.10981733168262023,0.752,1.433,6.847735129581664,0.0701652725577668,1.3005550505838823,8.90585650783811,0.044539941406250005,0.05597448537054428,0.001582530527778047,0.10785861691652476,4.545819924214972,0.05610085870694182,0.249,0.478,4.43843473592302,0.03746423041681945,1.2595629211822346,5.590487821455899
2004-02-12 10:52:39,0.06023896484375,0.07619115295752919,0.032810401269489885,0.5138937170258222,4.848369994893536,0.07622977446919937,0.503,0.903,6.5984715749518195,0.0507673749254334,1.2654562485747707,8.350077085565788,0.074223486328125,0.09370484802699046,0.09658963755889907,0.31115814407418574,5.055147366903763,0.0937178978891739,0.503,0.994,5.367171173587597,0.06257552356911789,1.2626447843593411,6.776830689094182,0.08392221679687499,0.10985214603217683,0.05656480933401431,2.6408855204707855,4.787423590498013,0.10986104971344769,0.933,1.719,8.492545833428304,0.0698803657264055,1.309081836807945,11.117437498799985,0.04444199218750001,0.05603830211162074,0.07045422079153565,0.25759225164595856,4.5447649059209985,0.0561452192491155,0.354,0.688,6.305078237014397,0.03732994277286788,1.2633371387187096,7.965439499347374
2004-02-12 11:02:39,0.061453271484375,0.0786926721311614,0.04148900052311136,1.1585285019885925,4.761537125231674,0.07872367646602974,0.608,1.184,7.723216537814513,0.05155077558954323,1.2810331258938081,9.893696223391279,0.07384311523437499,0.09291856224234024,0.10584179266902946,0.23569123274196802,5.0122020886109455,0.09294709910708282,0.569,1.043,6.121761792097077,0.062315861832525875,1.2587104269920435,7.705525399274089,0.08446240234374999,0.11062445389247005,0.033552542400068934,2.683727234246085,4.680278355342327,0.11066653439923697,1.016,1.951,9.1807338642657,0.07030878287789633,1.310246113398952,12.029020863804279,0.045081103515625005,0.056685515402253514,-0.03632975794465487,0.806679963082845,4.553723190211782,0.05680743024340544,0.525,1.038,9.241748795016921,0.03798949034439571,1.2601162308219922,11.64567765778041
2004-02-12 11:12:39,0.06136098632812501,0.07843937915810034,0.028226011745099387,0.6036172404933771,4.8750560764108934,0.07847429073677968,0.391,0.782,4.982523528775831,0.05129347754958996,1.2788955235683805,6.372127037025542,0.075606396484375,0.09533754944326495,0.09797280920516765,0.22665708176227817,5.073301029301563,0.09534796855424806,0.486,0.938,5.097119606942555,0.0638498596532365,1.2611098132940761,6.4280275558489,0.08283671875,0.10750198222142782,-0.0028923703194309682,1.5790730960190702,4.905337342787067,0.1075055998723148,0.771,1.516,7.171719435226839,0.06908599456169912,1.2978012829885877,9.307466684271581,0.045118310546875005,0.05677804201556887,0.019008908978286707,0.13928075300558662,4.5600947512318495,0.05684094146786386,0.244,0.45599999999999996,4.292680481690301,0.03794886721639536,1.2598198110456684,5.408003913322503
2004-02-12 11:22:39,0.061668505859375,0.0782997316393252,0.026854939255925688,0.45649801800150813,4.876275706472954,0.07831464139380723,0.439,0.8049999999999999,5.605592928562068,0.05184352125242893,1.269929282418339,7.118706605298142,0.07328051757812501,0.09239555730055078,0.06080908807076736,0.18597595285346946,5.042931681707021,0.09240471945595839,0.574,0.96,6.211803935767348,0.0616932977332459,1.2609725273493722,7.8329141082833305,0.084885693359375,0.11051672154666985,0.07741970750187097,1.8631759534616679,4.841347556869465,0.11051722747318345,0.862,1.643,7.799688968936184,0.07074974703565913,1.3019535224303806,10.15483252696785,0.044170654296875,0.05549558444375133,0.012742507780875252,0.14973684717131386,4.537774860633384,0.055565926760892545,0.247,0.489,4.4451701680937195,0.037269548637033426,1.2579828767631305,5.591947955760185
2004-02-12 11:32:39,0.061943945312500005,0.07861795127246433,0.058598871147554674,0.4790248714887766,4.8791185814351685,0.07863244325857172,0.408,0.796,5.18869798638139,0.05204328095743351,1.2694129000321206,6.586600158283225,0.07459233398437501,0.09390546430095711,0.09922112176307522,0.2504624938867792,5.0177331640327,0.09391848531980074,0.583,1.04,6.20751067284394,0.06288441486084353,1.2590903153596724,7.815816570669608,0.08262333984375,0.10737448765143727,0.14562742561624606,1.8227709151486193,4.837023433494334,0.10738791213109136,0.896,1.6139999999999999,8.34358339052377,0.06888627724717923,1.2997285311169209,10.844393384417,0.04465830078125001,0.056205430155890815,-0.019776197834299142,0.10811310227420412,4.550254580554045,0.05627907668624504,0.239,0.45599999999999996,4.246693692798502,0.037561179132512564,1.2602153620200898,5.351748629458496
2004-02-12 11:42:39,0.061231347656250004,0.0777483678524741,0.08258786699415814,0.47239073136216936,4.868513274316144,0.07777288022464836,0.415,0.749,5.336050289011607,0.051476556721902794,1.2701481055302222,6.777574165602088,0.07417060546875001,0.09322648710576299,0.08691918923673132,0.10406880934711893,5.0518023592427,0.09324051612714428,0.41,0.82,4.397230056523039,0.06262329882158643,1.257108736511918,5.527796320507907,0.08202099609374999,0.10622157257500618,0.0014657348334241951,1.4455422118991876,4.880503766246524,0.10623263552958902,0.776,1.5470000000000002,7.3047232249439995,0.06843070158875522,1.2951883126140669,9.460992147828003,0.043840087890625004,0.055457110496698235,-0.0171501159133048,0.2101352581613054,4.53618625409153,0.05550468422307369,0.229,0.456,4.125777908755367,0.03677101440643932,1.2660714632130814,5.223529673830115
2004-02-12 11:52:39,0.062281347656250007,0.07900812436643913,-0.008060884119540326,0.4049061226193671,4.8860811972098315,0.07902942984262255,0.386,0.747,4.884256419015951,0.052338795786859585,1.2689100800902766,6.197682203834979,0.075808203125,0.09585823771284374,0.03530660050412785,0.45182966369908995,5.011312521359812,0.09585924383650357,0.613,1.07,6.394792776015694,0.06383483152668046,1.2644969790200864,8.086196146731316,0.08437338867187501,0.11058130918898233,0.034163821427418375,2.3854293517720917,4.786532587550631,0.11058641872246056,0.967,1.736,8.744292573818544,0.07016976347768827,1.310678881851327,11.460959613233353,0.04427329101562501,0.05579871845211876,0.008343263058272581,0.16016936716706187,4.542963851347794,0.05585509861253156,0.33,0.557,5.908144613425886,0.03725716149979114,1.2615980725900653,7.453703856881473
2004-02-12 12:02:39,0.059892822265625,0.07569037424877789,0.04632445991869034,0.32557575032762953,4.843981496279589,0.07571755989830314,0.378,0.722,4.9922369461944465,0.050492160626667205,1.2642175979367836,6.311273800449207,0.07511679687499999,0.09472862609017531,0.08951999524187923,0.19637325275036321,5.067201318418678,0.09474187125009063,0.466,0.883,4.918627781478976,0.0633309598313219,1.2612607990693245,6.203672405992752,0.084503955078125,0.10975704862407411,0.006299762749435789,1.4621556350451828,4.968049178453672,0.10977074854590418,0.781,1.445,7.114828042494396,0.07040007368171836,1.2990013123577435,9.242170964399897,0.04397231445312501,0.05539158215743882,0.02968770089512755,0.20645000137348601,4.534462929474726,0.0554596132439803,0.291,0.5449999999999999,5.247061473721794,0.036960206867603596,1.2612393487520628,6.617800395978914
